"","X","id","itemname","itemtype","datecreated","datedumped","mealtype","actiontaken","actionreason","quantity","quantitytype","locationid"
"218",399,399,"Chef's Choice Soup du Jour","Menu","2015-03-31 22:57:07","2015-03-31","","Discarded","Over Production",116,"N/A",9
"219",400,400,"Roasted Yukon Golds","Menu","2015-03-31 23:00:29","2015-03-31","","Discarded","Over Production",7,"Pound",9
"220",401,401,"Meat Sauce","Menu","2015-03-31 23:05:26","2015-03-31","","Discarded","Over Production",3,"Pound",9
"221",402,402,"Sauteed Mushrooms","Menu","2015-03-31 23:10:12","2015-03-31","","Discarded","Over Production",2,"Pound",9
"222",403,403,"Marinara Sauce","Menu","2015-03-31 23:16:38","2015-03-31","","Discarded","Over Production",4,"Pound",9
"223",404,404,"White Rice","Menu","2015-03-31 23:17:37","2015-03-31","","Discarded","Over Production",4,"Pound",9
"224",405,405,"Vegetarian Strudel","Menu","2015-03-31 23:18:39","2015-03-31","","Discarded","Over Production",3,"Pound",9
"225",406,406,"Roasted Yukon Golds","Menu","2015-03-31 23:19:16","2015-03-31","","Discarded","Over Production",3,"Pound",9
"226",407,407,"Roasted Butternut Squash","Menu","2015-03-31 23:19:46","2015-03-31","","Discarded","Over Production",5,"Pound",9
"227",408,408,"Chef's Choice Pasta du Jour","Menu","2015-03-31 23:20:14","2015-03-31","","Discarded","Over Production",4,"N/A",9
"228",409,409,"North Deli Bar Waste Module","Menu","2015-03-31 23:39:44","2015-03-31","","Discarded","Over Production",12,"Pound",9
"229",410,410,"North Salad Bar Waste Module","Menu","2015-03-31 23:40:08","2015-03-31","","Discarded","Over Production",25,"Pound",9
"230",411,411,"North Salad Dressing Waste Module","Menu","2015-03-31 23:40:21","2015-03-31","","Discarded","Over Production",10,"Pound",9
"231",412,412,"Hamburger No Bun","Menu","2015-03-31 23:40:36","2015-03-31","","Discarded","Over Production",12,"Pound",9
"232",413,413,"Grilled Cheese","Menu","2015-03-31 23:41:01","2015-03-31","","Discarded","Over Production",2,"Pound",9
"233",414,414,"Grilled Chicken Cutlet","Menu","2015-03-31 23:41:17","2015-03-31","","Discarded","Over Production",9,"Pound",9
"234",415,415,"Straight Cut French Fries","Menu","2015-03-31 23:41:45","2015-03-31","","Discarded","Over Production",4,"Pound",9
"235",416,416,"Special Pizza","Menu","2015-04-01 00:04:31","2015-03-31","","Discarded","Over Production",11,"Pound",9
"236",417,417,"Pepperoni Pizza","Menu","2015-04-01 00:04:45","2015-03-31","","Discarded","Over Production",5,"Pound",9
"237",418,418,"Fried Hash Brown Patties","Menu","2015-04-01 14:37:41","2015-04-01","","Discarded","Over Production",2,"Pound",9
"238",419,419,"French Dipped Waffles","Menu","2015-04-01 14:38:24","2015-04-01","","Discarded","Over Production",0,"Pound",9
"239",420,420,"Scrambled Egg Whites","Menu","2015-04-01 14:39:07","2015-04-01","","Discarded","Over Production",2,"Pound",9
"240",421,421,"Scrambled Eggs","Menu","2015-04-01 14:39:41","2015-04-01","","Discarded","Over Production",3,"Pound",9
"241",422,422,"Apple Pancakes","Menu","2015-04-01 14:47:23","2015-04-01","","Discarded","Over Production",1,"Pound",9
"242",423,423,"French Dipped Waffles","Menu","2015-04-01 14:48:11","2015-04-01","","Discarded","Over Production",1,"Pound",9
"243",424,424,"Oatmeal Hot Cereal","Menu","2015-04-01 14:48:53","2015-04-01","","Discarded","Over Production",4,"Pound",9
"244",426,426,"Fried Chicken Fillet Sandwich","Menu","2015-04-01 18:08:55","2015-04-01","","Discarded","Over Production",0,"Pound",9
"245",427,427,"Salmon Cake w/Tarragon Sauce","Menu","2015-04-01 18:22:04","2015-04-01","","Discarded","Over Production",0,"Pound",9
"246",428,428,"Salmon Cake w/Tarragon Sauce","Menu","2015-04-01 18:22:37","2015-04-01","","Discarded","Over Production",0,"Pound",9
"247",429,429,"Basmati Rice","Menu","2015-04-01 18:24:27","2015-04-01","","Discarded","Over Production",0,"Pound",9
"248",430,430,"Grilled Cheese","Menu","2015-04-01 18:27:59","2015-04-01","","Discarded","Over Production",0,"Pound",9
"249",431,431,"Sicilian Broccoli","Menu","2015-04-01 18:30:45","2015-04-01","","Discarded","Over Production",0,"Pound",9
"250",432,432,"Sicilian Broccoli","Menu","2015-04-01 18:43:51","2015-04-01","","Discarded","Over Production",1,"Pound",9
"251",433,433,"Meat Sauce","Menu","2015-04-01 23:11:07","2015-04-01","","Discarded","Over Production",2,"Pound",9
"252",434,434,"Marinara Sauce","Menu","2015-04-01 23:12:14","2015-04-01","","Discarded","Over Production",1,"Pound",9
"253",435,435,"Chef's Choice Pasta du Jour","Menu","2015-04-01 23:14:09","2015-04-01","","Discarded","Spoilage",2,"N/A",9
"254",436,436,"Vegetable Lo Mein","Menu","2015-04-01 23:16:11","2015-04-01","","Discarded","Over Production",4,"Pound",9
"255",437,437,"Veggie Medley","Menu","2015-04-01 23:16:55","2015-04-01","","Discarded","Over Production",2,"Pound",9
"256",438,438,"Grilled Tuna Steak w/ Sriracha Aioli","Menu","2015-04-01 23:17:36","2015-04-01","","Discarded","Over Production",1,"Pound",9
"257",439,439,"Green Beans","Menu","2015-04-01 23:20:07","2015-04-01","","Discarded","Over Production",2,"Pound",9
"258",440,440,"BBQ Baked Beans","Menu","2015-04-01 23:21:43","2015-04-01","","Discarded","Over Production",6,"Pound",9
"259",441,441,"Rice & Orzo Pilaf","Menu","2015-04-01 23:22:35","2015-04-01","","Discarded","Over Production",6,"Pound",9
"260",443,443,"Scrambled Eggs","Menu","2015-04-02 15:04:37","2015-04-02","","Discarded","Over Production",2,"Pound",9
"261",444,444,"Scrambled Eggs","Menu","2015-04-02 15:05:29","2015-04-02","","Discarded","Over Production",1,"Pound",9
"262",445,445,"Mini Potato Pancakes","Menu","2015-04-02 15:06:42","2015-04-02","","Discarded","Over Production",1,"Pound",9
"263",446,446,"Chef's Choice Pasta du Jour","Menu","2015-04-02 23:17:16","2015-04-02","","Discarded","Over Production",1,"N/A",9
"264",447,447,"Shrimp Jambalaya","Menu","2015-04-02 23:17:47","2015-04-02","","Discarded","Over Production",6,"Pound",9
"265",448,448,"Chicken Fricassee w/ Dumplings","Menu","2015-04-02 23:18:08","2015-04-02","","Discarded","Over Production",3,"Pound",9
"266",449,449,"White Rice","Menu","2015-04-02 23:18:32","2015-04-02","","Discarded","Over Production",1,"Pound",9
"267",450,450,"Marinara Sauce","Menu","2015-04-02 23:18:50","2015-04-02","","Discarded","Over Production",5,"Pound",9
"268",451,451,"Meat Sauce","Menu","2015-04-02 23:19:06","2015-04-02","","Discarded","Over Production",1,"Pound",9
"269",452,452,"Mashed Red Potatoes with Garlic","Menu","2015-04-02 23:19:42","2015-04-02","","Discarded","Over Production",3,"Pound",9
"270",453,453,"Green Beans","Menu","2015-04-02 23:20:07","2015-04-02","","Discarded","Over Production",1,"Pound",9
"271",454,454,"Grilled Chicken Cutlet","Menu","2015-04-02 23:24:17","2015-04-02","","Discarded","Over Production",15,"Each",9
"272",455,455,"Grilled Cheese","Menu","2015-04-02 23:24:32","2015-04-02","","Discarded","Over Production",6,"Each",9
"273",456,456,"Grilled Hot Dogs w/ Toasted Roll","Menu","2015-04-02 23:24:58","2015-04-02","","Discarded","Over Production",6,"Each",9
"274",457,457,"Hamburger No Bun","Menu","2015-04-02 23:25:14","2015-04-02","","Discarded","Over Production",10,"Each",9
"275",458,458,"Curley Fries","Menu","2015-04-02 23:25:43","2015-04-02","","Discarded","Over Production",2,"Pound",9
"276",459,459,"North Deli Bar Waste Module","Menu","2015-04-02 23:27:58","2015-04-02","","Discarded","Over Production",2,"Pound",9
"277",460,460,"North Salad Bar Waste Module","Menu","2015-04-02 23:28:30","2015-04-02","","Discarded","Over Production",12,"Pound",9
"278",461,461,"North Salad Dressing Waste Module","Menu","2015-04-02 23:28:53","2015-04-02","","Discarded","Over Production",5,"Pound",9
"279",462,462,"Pepperoni Pizza","Menu","2015-04-02 23:29:30","2015-04-02","","Discarded","Over Production",10,"Portion",9
"280",463,463,"Special Pizza","Menu","2015-04-02 23:30:05","2015-04-02","","Discarded","Over Production",11,"Portion",9
"281",464,464,"Cheese Pizza","Menu","2015-04-02 23:30:32","2015-04-02","","Discarded","Over Production",3,"Pound",9
"282",466,466,"Waffles","Menu","2015-04-03 14:59:52","2015-04-03","","Discarded","Over Production",16,"Each",9
"283",467,467,"Strawberry Pancakes","Menu","2015-04-03 15:00:57","2015-04-03","","Discarded","Over Production",10,"Each",9
"284",468,468,"Scrambled Egg Whites","Menu","2015-04-03 15:02:28","2015-04-03","","Discarded","Over Production",3,"Pound",9
"285",469,469,"Hard Boiled Eggs","Menu","2015-04-03 15:03:03","2015-04-03","","Discarded","Over Production",25,"Each",9
"286",470,470,"Breakfast Potatoes","Menu","2015-04-03 18:04:10","2015-04-03","","Discarded","Over Production",4,"Pound",9
"287",471,471,"Chef's Choice Pasta du Jour","Menu","2015-04-03 18:08:22","2015-04-03","","Discarded","Over Production",4,"N/A",9
"288",472,472,"Marinara Sauce","Menu","2015-04-03 18:08:38","2015-04-03","","Discarded","Over Production",5,"Pound",9
"289",473,473,"Meat Sauce","Menu","2015-04-03 18:08:55","2015-04-03","","Discarded","Over Production",5,"Pound",9
"290",474,474,"Rice Florentine","Menu","2015-04-03 18:11:51","2015-04-03","","Discarded","Over Production",6,"Pound",9
"291",475,475,"Grilled Chicken Cutlet","Menu","2015-04-03 18:30:19","2015-04-03","","Discarded","Over Production",18,"Pound",9
"292",476,476,"Grilled Cheese","Menu","2015-04-03 18:30:46","2015-04-03","","Discarded","Over Production",11,"Pound",9
"293",478,478,"North Deli Bar Waste Module","Menu","2015-04-03 18:32:21","2015-04-03","","Discarded","Over Production",4,"Pound",9
"294",479,479,"North Salad Dressing Waste Module","Menu","2015-04-03 18:33:01","2015-04-03","","Discarded","Over Production",8,"Pound",9
"295",480,480,"North Salad Dressing Waste Module","Menu","2015-04-03 18:33:23","2015-04-03","","Discarded","Over Production",6,"Pound",9
"296",481,481,"North Deli Bar Waste Module","Menu","2015-04-05 19:25:05","2015-04-05","","Discarded","Expired",60,"Pound",9
"297",482,482,"Chef's Choice Pasta du Jour","Menu","2015-04-05 19:26:22","2015-04-05","","Discarded","Expired",15,"N/A",9
"298",483,483,"Chef's Choice Pasta du Jour","Menu","2015-04-05 19:26:22","2015-04-05","","Discarded","Expired",15,"N/A",9
"299",484,484,"Meat Sauce","Menu","2015-04-05 23:17:11","2015-04-05","","Discarded","Over Production",4,"Pound",9
"300",485,485,"Chef's Choice Pasta du Jour","Menu","2015-04-05 23:17:26","2015-04-05","","Discarded","Over Production",5,"N/A",9
"301",486,486,"Eggplant Parmesan","Menu","2015-04-05 23:17:51","2015-04-05","","Discarded","Over Production",15,"Pound",9
"302",487,487,"Gingered Sweet Potatoes","Menu","2015-04-05 23:18:10","2015-04-05","","Discarded","Over Production",6,"Pound",9
"303",488,488,"Baked Potatoes","Menu","2015-04-05 23:19:58","2015-04-05","","Discarded","Over Production",15,"Pound",9
"304",489,489,"Corn","Menu","2015-04-05 23:20:28","2015-04-05","","Discarded","Over Production",1,"Pound",9
"305",490,490,"Garden Blend Rice","Menu","2015-04-05 23:21:10","2015-04-05","","Discarded","Over Production",3,"Pound",9
"306",491,491,"Grilled Chicken Bella","Menu","2015-04-05 23:21:23","2015-04-05","","Discarded","Over Production",8,"Pound",9
"307",492,492,"Texas BBQ Beef Tender","Menu","2015-04-05 23:21:33","2015-04-05","","Discarded","Over Production",23,"Pound",9
"308",493,493,"Grilled Cheese","Menu","2015-04-05 23:31:44","2015-04-05","","Discarded","Over Production",2,"Pound",9
"309",494,494,"Straight Cut French Fries","Menu","2015-04-05 23:32:12","2015-04-05","","Discarded","Over Production",2,"Pound",9
"310",495,495,"Grilled Chicken Cutlet","Menu","2015-04-05 23:32:30","2015-04-05","","Discarded","Over Production",24,"Pound",9
"311",496,496,"Scrambled Egg Whites","Menu","2015-04-06 14:43:19","2015-04-06","","Discarded","Over Production",3,"Pound",9
"312",497,497,"Scrambled Eggs","Menu","2015-04-06 14:45:00","2015-04-06","","Discarded","Over Production",2,"Pound",9
"313",498,498,"Cheesy Scrambled Eggs","Menu","2015-04-06 14:45:21","2015-04-06","","Discarded","Over Production",1,"Pound",9
"314",499,499,"Buttermilk Pancakes","Menu","2015-04-06 14:45:37","2015-04-06","","Discarded","Over Production",1,"Each",9
"315",500,500,"Grilled Andouille & Peppers","Menu","2015-04-06 18:36:16","2015-04-06","","Discarded","Over Production",3,"Pound",9
"316",501,501,"Veggie Cutlet Parmesan","Menu","2015-04-06 18:36:59","2015-04-06","","Discarded","Over Production",4,"Each",9
"317",502,502,"Marinara Sauce","Menu","2015-04-06 23:22:42","2015-04-06","","Discarded","Over Production",1,"Pound",9
"318",503,503,"Meat Sauce","Menu","2015-04-06 23:22:58","2015-04-06","","Discarded","Over Production",1,"Pound",9
"319",504,504,"Grilled Hot Dogs w/ Toasted Roll","Menu","2015-04-06 23:23:31","2015-04-06","","Discarded","Over Production",7,"Each",9
"320",505,505,"Basmati Rice","Menu","2015-04-06 23:23:48","2015-04-06","","Discarded","Over Production",1,"Pound",9
"321",506,506,"Grilled Hot Dogs w/ Toasted Roll","Menu","2015-04-06 23:24:20","2015-04-06","","Discarded","Over Production",7,"Each",9
"322",507,507,"Grilled Cheese","Menu","2015-04-06 23:24:58","2015-04-06","","Discarded","Over Production",8,"Each",9
"323",508,508,"Grilled Chicken Cutlet","Menu","2015-04-06 23:25:16","2015-04-06","","Discarded","Over Production",10,"Each",9
"324",509,509,"Pork Stew with Fennel & Butternut","Menu","2015-04-06 23:25:40","2015-04-06","","Discarded","Over Production",7,"Pound",9
"325",510,510,"Roasted Yukon Golds","Menu","2015-04-06 23:26:04","2015-04-06","","Discarded","Over Production",10,"Pound",9
"326",511,511,"Roasted Yukon Golds","Menu","2015-04-07 20:22:08","2015-04-07","","Discarded","Over Production",4,"Pound",9
"327",512,512,"Roasted Yukon Golds","Menu","2015-04-07 20:22:08","2015-04-07","","Discarded","Over Production",4,"Pound",9
"328",513,513,"Shrimp Scampi and Pasta","Menu","2015-04-07 20:24:10","2015-04-07","","Discarded","Over Production",13,"Pound",9
"329",514,514,"Ranch Chicken Melt","Menu","2015-04-07 20:25:58","2015-04-07","","Discarded","Over Production",1,"Each",9
"330",515,515,"Meat Sauce","Menu","2015-04-07 20:28:39","2015-04-07","","Discarded","Over Production",3,"Pound",9
"331",516,516,"Meat Sauce","Menu","2015-04-07 20:29:17","2015-04-07","","Discarded","Over Production",2,"Pound",9
"332",517,517,"Marinara Sauce","Menu","2015-04-07 20:29:49","2015-04-07","","Discarded","Over Production",3,"Pound",9
"333",518,518,"Chef's Choice Pasta du Jour","Menu","2015-04-07 20:31:02","2015-04-07","","Discarded","Over Production",2,"N/A",9
"334",519,519,"White Rice","Menu","2015-04-07 20:31:58","2015-04-07","","Discarded","Over Production",0,"Pound",9
"335",520,520,"Salmon with Leeks and Red Pepper","Menu","2015-04-07 23:19:41","2015-04-07","","Discarded","Over Production",0,"Pound",9
"336",521,521,"Chef's Choice Pasta du Jour","Menu","2015-04-07 23:20:43","2015-04-07","","Discarded","Over Production",0,"N/A",9
"337",522,522,"Marinara Sauce","Menu","2015-04-07 23:21:13","2015-04-07","","Discarded","Over Production",1,"Pound",9
"338",523,523,"Meat Sauce","Menu","2015-04-07 23:21:43","2015-04-07","","Discarded","Over Production",5,"Pound",9
"339",524,524,"White Rice","Menu","2015-04-07 23:22:27","2015-04-07","","Discarded","Over Production",2,"Pound",9
"340",525,525,"Roast Turkey","Menu","2015-04-07 23:22:51","2015-04-07","","Discarded","Over Production",2,"Pound",9
"341",526,526,"Stove Top Stuffing","Menu","2015-04-07 23:23:04","2015-04-07","","Discarded","Over Production",7,"Pound",9
"342",527,527,"North Salad Dressing Waste Module","Menu","2015-04-07 23:25:29","2015-04-07","","Discarded","Over Production",6,"Pound",9
"343",528,528,"North Salad Bar Waste Module","Menu","2015-04-07 23:25:41","2015-04-07","","Discarded","Over Production",17,"Pound",9
"344",529,529,"North Salad Dressing Waste Module","Menu","2015-04-07 23:25:55","2015-04-07","","Discarded","Over Production",6,"Pound",9
"345",530,530,"Blueberry Pancakes","Menu","2015-04-08 14:33:34","2015-04-08","","Discarded","Over Production",8,"Portion",9
"346",531,531,"Cheesy Scrambled Eggs","Menu","2015-04-08 14:34:34","2015-04-08","","Discarded","Over Production",2,"Pound",9
"347",532,532,"Scrambled Eggs","Menu","2015-04-08 14:34:58","2015-04-08","","Discarded","Over Production",2,"Pound",9
"348",533,533,"Scrambled Egg Whites","Menu","2015-04-08 14:35:59","2015-04-08","","Discarded","Over Production",1,"Pound",9
"349",534,534,"French Toast","Menu","2015-04-08 14:36:56","2015-04-08","","Discarded","Over Production",16,"Each",9
"350",535,535,"French Toast","Menu","2015-04-08 14:37:27","2015-04-08","","Discarded","Over Production",4,"Each",9
"351",536,536,"French Toast","Menu","2015-04-08 14:38:00","2015-04-08","","Discarded","Over Production",10,"Each",9
"352",537,537,"Cream of Wheat","Menu","2015-04-08 16:22:10","2015-04-08","","Discarded","Over Production",3,"Pound",9
"353",538,538,"Beef Tacos with Flour Tortilla","Menu","2015-04-08 17:34:22","2015-04-08","","Discarded","Over Production",3,"Pound",9
"354",539,539,"Chef's Choice Pasta du Jour","Menu","2015-04-08 23:01:01","2015-04-08","","Discarded","Over Production",2,"N/A",9
"355",540,540,"Basmati Rice Pilaf","Menu","2015-04-08 23:19:58","2015-04-08","","Discarded","Over Production",3,"Pound",9
"356",541,541,"BBQ Kansas City Pork Spare Ribs","Menu","2015-04-08 23:20:48","2015-04-08","","Discarded","Over Production",2,"Pound",9
"357",542,542,"Marinara Sauce","Menu","2015-04-08 23:25:33","2015-04-08","","Discarded","Over Production",3,"Pound",9
"358",543,543,"Meat Sauce","Menu","2015-04-08 23:26:12","2015-04-08","","Discarded","Over Production",3,"Pound",9
"359",544,544,"Pepperoni Pizza","Menu","2015-04-08 23:33:35","2015-04-08","","Discarded","Over Production",6,"Portion",9
"360",545,545,"North Salad Bar Waste Module","Menu","2015-04-08 23:33:49","2015-04-08","","Discarded","Over Production",21,"Pound",9
"361",546,546,"North Deli Bar Waste Module","Menu","2015-04-08 23:34:09","2015-04-08","","Discarded","Over Production",17,"Pound",9
"362",547,547,"Grilled Cheese","Menu","2015-04-08 23:34:25","2015-04-08","","Discarded","Over Production",4,"Each",9
"363",548,548,"Hamburger No Bun","Menu","2015-04-08 23:34:41","2015-04-08","","Discarded","Over Production",6,"Each",9
"364",549,549,"Grilled Chicken Cutlet","Menu","2015-04-08 23:35:08","2015-04-08","","Discarded","Over Production",14,"Each",9
"365",550,550,"Grilled Hot Dogs w/ Toasted Roll","Menu","2015-04-08 23:35:29","2015-04-08","","Discarded","Over Production",5,"Each",9
